date,y,score,fold_id,model
2021-04-30,1,0.34548797600003656,0,extra
2021-05-01,1,0.4078225654246578,0,extra
2021-05-02,1,0.490176588901642,0,extra
2021-05-03,1,0.2708324590435047,0,extra
2021-05-04,0,0.18824200515089184,0,extra
2021-05-05,0,0.1820694508578455,0,extra
2021-05-06,0,0.18725401507136866,0,extra
2021-05-07,0,0.10351378003812141,0,extra
2021-05-08,0,0.08114782076913345,0,extra
2021-05-09,0,0.16384088599216612,0,extra
2021-05-10,0,0.13408209648435532,0,extra
2021-05-11,0,0.22976576699495227,0,extra
2021-05-12,0,0.31756728928608313,0,extra
2021-05-13,0,0.26384488701815134,0,extra
2021-05-14,0,0.25264621192680403,0,extra
2021-05-15,0,0.2251321492432887,0,extra
2021-05-16,0,0.3129181569588931,0,extra
2021-05-17,0,0.3740742941349613,0,extra
2021-05-18,0,0.3555550375139923,0,extra
2021-05-19,0,0.24959458239331397,0,extra
2021-05-20,0,0.2548745156638634,0,extra
2021-05-21,0,0.25041366687959343,0,extra
2021-05-22,0,0.3150299727356617,0,extra
2021-05-23,0,0.18862190716325683,0,extra
2021-05-24,0,0.16081884625516088,0,extra
2021-05-25,0,0.1641030267391452,0,extra
2021-05-26,0,0.2607195626375585,0,extra
2021-05-27,0,0.3698453611124601,0,extra
2021-05-28,0,0.253475919680891,0,extra
2021-05-29,0,0.270925606790054,0,extra
2021-05-30,0,0.2575231470215154,0,extra
2021-05-31,0,0.19423882923251656,0,extra
2021-06-01,0,0.26878084924091383,0,extra
2021-06-02,0,0.22951455456214867,0,extra
2021-06-03,0,0.24695036189328348,0,extra
2021-06-04,0,0.23408786183052133,0,extra
2021-06-05,0,0.23024951899320206,0,extra
2021-06-06,0,0.2677158671122075,0,extra
2021-06-07,0,0.3725048861846124,0,extra
2021-06-08,0,0.3599529929136918,0,extra
2021-06-09,0,0.39344413581354964,0,extra
2021-06-10,0,0.42203539997206424,0,extra
2021-06-11,0,0.47520613770827236,0,extra
2021-06-12,0,0.4586126317616153,0,extra
2021-06-13,0,0.37795427099223017,0,extra
2021-06-14,0,0.5103810305092155,0,extra
2021-06-15,0,0.36573761245256614,0,extra
2021-06-16,0,0.46078493597643727,0,extra
2021-06-17,0,0.44262824449702376,0,extra
2021-06-18,1,0.5612443419737785,0,extra
2021-06-19,0,0.41734747907333575,0,extra
2021-06-20,0,0.3043127265798937,0,extra
2021-06-21,0,0.5747137368299647,0,extra
2021-06-22,0,0.29358271069555075,0,extra
2021-06-23,0,0.1851004520738202,0,extra
2021-06-24,0,0.19091124293695622,0,extra
2021-06-25,0,0.08232602063957303,0,extra
2021-06-26,0,0.1416082203982726,0,extra
2021-06-27,0,0.15233566210979851,0,extra
2021-06-28,0,0.4106479285607164,0,extra
2021-06-29,0,0.37042652652986763,0,extra
2021-06-30,0,0.38050857344804373,0,extra
2021-07-08,0,0.26916598616481185,1,extra
2021-07-09,0,0.2849419939161728,1,extra
2021-07-10,0,0.3768400666179723,1,extra
2021-07-11,0,0.31708459226236296,1,extra
2021-07-12,0,0.18117248240814995,1,extra
2021-07-13,0,0.18309527859151703,1,extra
2021-07-14,0,0.25971681024529614,1,extra
2021-07-15,0,0.17992459202340869,1,extra
2021-07-16,0,0.1428638595536346,1,extra
2021-07-17,0,0.08286136277073808,1,extra
2021-07-18,0,0.2297150318814898,1,extra
2021-07-19,0,0.24583632558639426,1,extra
2021-07-20,0,0.27173949822674937,1,extra
2021-07-21,0,0.3081030618450931,1,extra
2021-07-22,0,0.15881352969950763,1,extra
2021-07-23,0,0.24906557566326565,1,extra
2021-07-24,0,0.1968684518693184,1,extra
2021-07-25,0,0.17647456292467745,1,extra
2021-07-26,0,0.1714803618294339,1,extra
2021-07-27,0,0.17970531324701083,1,extra
2021-07-28,0,0.13341794933057408,1,extra
2021-07-29,0,0.12354388099794797,1,extra
2021-07-30,0,0.1758158437430846,1,extra
2021-07-31,0,0.17387933549812207,1,extra
2021-08-01,0,0.17643140217424552,1,extra
2021-08-02,0,0.31502244976278443,1,extra
2021-08-03,0,0.36057734931924673,1,extra
2021-08-04,0,0.2857328582330444,1,extra
2021-08-05,0,0.327789202339632,1,extra
2021-08-06,0,0.23956337655588048,1,extra
2021-08-07,0,0.30607532737772847,1,extra
2021-08-08,0,0.33122537393192536,1,extra
2021-08-09,0,0.358820009311006,1,extra
2021-08-10,0,0.22452201085908438,1,extra
2021-08-11,0,0.16926438454263418,1,extra
2021-08-12,0,0.2215499120967186,1,extra
2021-08-13,0,0.19793762420632433,1,extra
2021-08-14,0,0.22875952891787246,1,extra
2021-08-15,0,0.29107321343566284,1,extra
2021-08-16,0,0.13958155383886836,1,extra
2021-08-17,0,0.23092795567370827,1,extra
2021-08-18,0,0.33587440212341185,1,extra
2021-08-19,0,0.2655352781432413,1,extra
2021-08-20,0,0.3214322621881407,1,extra
2021-08-21,0,0.36044949971829393,1,extra
2021-08-22,0,0.29919036583191205,1,extra
2021-08-23,0,0.399128920339449,1,extra
2021-08-24,0,0.4806218867222,1,extra
2021-08-25,0,0.28857457430207684,1,extra
2021-08-26,0,0.353699975900554,1,extra
2021-08-27,1,0.3625828074279787,1,extra
2021-08-28,1,0.4700026472359641,1,extra
2021-08-29,1,0.3829568921997193,1,extra
2021-08-30,1,0.5035403994442924,1,extra
2021-08-31,1,0.37063009706873484,1,extra
2021-09-01,1,0.5103448043332044,1,extra
2021-09-02,1,0.3019025747184308,1,extra
2021-09-03,1,0.14006899193689645,1,extra
2021-09-04,1,0.06837507367543211,1,extra
2021-09-05,0,0.07696553389944746,1,extra
2021-09-06,0,0.08368527837041125,1,extra
2021-09-07,0,0.03839600762046018,1,extra
2021-09-08,0,0.07868174149813113,1,extra
2021-09-09,0,0.0509598992842743,1,extra
2021-09-10,0,0.03172791507230381,1,extra
2021-09-11,0,0.054662648328047986,1,extra
2021-09-12,0,0.09628637144665228,1,extra
2021-09-13,0,0.21171150250129245,1,extra
2021-09-14,0,0.18772000078139375,1,extra
2021-09-15,0,0.1902112791126174,1,extra
2021-09-16,0,0.2235031449550364,1,extra
2021-09-17,0,0.23717630349784352,1,extra
2021-09-18,0,0.13134115777230906,1,extra
2021-09-19,0,0.14769239682290147,1,extra
2021-09-20,0,0.21583238867312388,1,extra
2021-09-21,0,0.22958193115351833,1,extra
2021-09-22,0,0.33907535003705375,1,extra
2021-09-23,0,0.41638507901965555,1,extra
2021-09-24,0,0.41509577747391785,1,extra
2021-09-25,1,0.46502484667024163,1,extra
2021-09-26,0,0.3773679508091204,1,extra
2021-09-27,0,0.28565731371367176,1,extra
2021-09-28,0,0.2673348652215325,1,extra
2021-09-29,0,0.302896430199958,1,extra
2021-09-30,0,0.21235592597025524,1,extra
2021-10-01,0,0.21207322173319454,1,extra
2021-10-02,0,0.13708117656449895,1,extra
2021-10-03,0,0.09440735367344827,1,extra
2021-10-04,0,0.2424593789580061,1,extra
2021-10-05,0,0.3088121001004373,1,extra
2021-10-06,0,0.28711622633492495,1,extra
2021-10-07,0,0.2957717907766748,1,extra
2021-10-08,0,0.14732468663907602,1,extra
2021-10-09,0,0.185039939955115,1,extra
2021-10-10,0,0.1760002075566141,1,extra
2021-10-11,0,0.1773518028523096,1,extra
2021-10-12,0,0.14350484534455046,1,extra
2021-10-13,0,0.08905427712787964,1,extra
2021-10-14,0,0.06062024956258539,1,extra
2021-10-15,0,0.06300805514743296,1,extra
2021-10-16,0,0.052639930722498104,1,extra
2021-10-17,0,0.07406099468041244,1,extra
2021-10-18,0,0.18308863564158503,1,extra
2021-10-19,1,0.12169475508902065,1,extra
2021-10-20,0,0.08498364012591571,1,extra
2021-10-21,0,0.06916823784081091,1,extra
2021-10-22,0,0.08770706272586427,1,extra
2021-10-23,0,0.08111576708971446,1,extra
2021-10-24,0,0.11717770287466168,1,extra
2021-10-25,0,0.05496477611381591,1,extra
2021-10-26,0,0.12694844024326335,1,extra
2021-10-27,0,0.11659918201574197,1,extra
2021-10-28,0,0.14480010447835448,1,extra
2021-10-29,0,0.2847239417493634,1,extra
2021-10-30,0,0.30651239536955593,1,extra
2021-10-31,0,0.11481975618799756,1,extra
2021-11-01,0,0.14589089608239722,1,extra
2021-11-02,0,0.13040575968439208,1,extra
2021-11-03,0,0.05932122285716496,1,extra
2021-11-04,0,0.03485010766682582,1,extra
2021-11-05,0,0.08594023066719735,1,extra
